,0
6139,38.106
6140,20.0
6141,20.0
6142,20.0
6143,20.0
6144,13.486
6145,39.306
6146,41.538
6147,20.0
6148,40.572
6149,20.0
6150,100.0
6151,100.0
6152,100.0
6153,20.0
6154,20.0
6155,20.0
6156,20.0
6157,20.0
6158,14.246
6159,20.0
6160,20.0
6161,13.354
6162,20.0
6163,20.0
6164,20.0
6165,13.344
6166,20.0
6167,13.104
6168,20.0
6169,20.0
6170,20.0
6171,20.0
6172,20.0
6173,100.0
6174,20.0
6175,100.0
6176,20.0
6177,100.0
6178,100.0
6179,20.0
6180,20.0
6181,100.0
6182,14.144
6183,20.0
6184,20.0
6185,20.0
6186,100.0
6187,20.0
6188,20.0
6189,20.0
6190,100.0
6191,13.22
6192,20.0
6193,13.322
6194,13.73
6195,20.0
6196,20.0
6197,20.0
6198,20.0
6199,12.842
6200,20.0
6201,60.0
6202,20.0
6203,20.0
6204,60.0
6205,20.0
6206,20.0
6207,20.0
6208,20.0
6209,20.0
6210,20.0
6211,20.0
6212,20.0
6213,65.84
6214,20.0
6215,68.54
6216,40.818
6217,13.254
6218,20.0
6219,20.0
6220,67.42
6221,12.712
6222,20.0
6223,66.0
6224,20.0
6225,20.0
6226,20.0
6227,20.0
6228,20.0
6229,20.0
6230,20.0
6231,20.0
6232,20.0
6233,20.0
6234,60.0
6235,60.0
6236,13.55
6237,100.0
6238,20.0
6239,20.0
6240,100.0
6241,20.0
6242,20.0
6243,100.0
6244,100.0
6245,20.0
6246,20.0
6247,20.0
6248,100.0
6249,20.0
6250,60.0
6251,20.0
6252,100.0
6253,20.0
6254,20.0
6255,20.0
6256,13.288
6257,69.13
6258,20.0
6259,20.0
6260,20.0
6261,20.0
6262,12.898
6263,20.0
6264,20.0
6265,20.0
6266,20.0
6267,13.334
6268,20.0
6269,38.754
6270,100.0
6271,20.0
6272,41.436
6273,20.0
6274,20.0
6275,20.0
6276,20.0
6277,40.47
6278,41.07
6279,12.916
6280,100.0
6281,20.0
6282,100.0
6283,20.0
6284,20.0
6285,13.91
6286,20.0
6287,100.0
6288,100.0
6289,20.0
6290,20.0
6291,60.0
6292,20.0
6293,67.27
6294,20.0
6295,20.0
6296,20.0
6297,20.0
6298,20.0
6299,60.0
6300,67.9
6301,20.0
6302,60.0
6303,60.0
6304,20.0
6305,20.0
6306,20.0
6307,20.0
6308,20.0
6309,20.0
6310,20.0
6311,67.18
6312,20.0
6313,20.0
6314,20.0
6315,20.0
6316,20.0
6317,20.0
6318,13.03
6319,20.0
6320,20.0
6321,20.0
6322,20.0
6323,38.274
6324,20.0
6325,20.0
6326,66.64
6327,20.0
6328,38.298
6329,20.0
6330,20.0
6331,20.0
6332,13.432
6333,20.0
6334,20.0
6335,20.0
6336,20.0
6337,13.094
6338,66.04
6339,20.0
6340,40.452
6341,12.898
6342,40.602
6343,20.0
6344,100.0
6345,20.0
6346,20.0
6347,60.0
6348,70.47
6349,20.0
6350,60.0
6351,13.406
6352,20.0
6353,39.264
6354,41.466
6355,66.66
6356,100.0
6357,20.0
6358,20.0
6359,20.0
6360,70.12
6361,20.0
6362,100.0
6363,20.0
6364,13.014
6365,65.29
6366,20.0
6367,60.0
6368,60.0
6369,100.0
6370,67.52
6371,100.0
6372,13.612
6373,20.0
6374,20.0
6375,20.0
6376,20.0
6377,20.0
6378,100.0
6379,39.018
6380,39.558
6381,20.0
6382,20.0
6383,20.0
6384,20.0
6385,60.0
6386,20.0
6387,60.0
6388,20.0
6389,13.424
6390,20.0
6391,13.034
6392,12.926
6393,20.0
6394,100.0
6395,100.0
6396,20.0
6397,20.0
6398,20.0
6399,7.22
6400,41.49
6401,60.0
6402,60.0
6403,67.49
6404,20.0
6405,40.056
6406,100.0
6407,100.0
6408,100.0
6409,20.0
6410,20.0
6411,60.0
6412,37.62
6413,20.0
6414,20.0
6415,60.0
6416,20.0
6417,66.29
6418,13.196
6419,69.07
6420,37.824
6421,20.0
6422,40.854
6423,20.0
6424,20.0
6425,20.0
6426,19.106
6427,92.36
6428,62.42
6429,18.48
6430,20.0
6431,20.0
6432,12.738
6433,20.0
6434,60.0
6435,20.0
6436,39.246
6437,20.0
6438,64.85
6439,20.0
6440,20.0
6441,60.0
6442,100.0
6443,20.0
6444,60.0
6445,20.0
6446,20.0
6447,100.0
6448,60.0
6449,100.0
6450,100.0
6451,20.0
6452,20.0
6453,20.0
6454,40.254
6455,20.0
6456,64.97
6457,20.0
6458,20.0
6459,69.09
6460,20.0
6461,40.23
6462,60.0
6463,100.0
6464,40.848
6465,100.0
6466,20.0
6467,20.0
6468,20.0
6469,20.0
6470,20.0
6471,20.0
6472,68.12
6473,60.0
6474,12.99
6475,20.0
6476,20.0
6477,20.0
6478,20.0
6479,60.0
6480,20.0
6481,67.1
6482,20.0
6483,20.0
6484,20.0
6485,14.202
6486,20.0
6487,13.908
6488,100.0
6489,100.0
6490,20.0
6491,20.0
6492,20.0
6493,20.0
6494,41.4
6495,41.178
6496,60.0
6497,20.0
6498,10.028
6499,100.0
6500,100.0
6501,100.0
6502,100.0
6503,20.0
6504,20.0
6505,60.0
6506,100.0
6507,20.0
6508,20.0
6509,40.626
6510,20.0
6511,65.52
6512,20.0
6513,12.864
6514,13.34
6515,20.0
6516,36.954
6517,20.0
6518,100.0
6519,20.0
6520,41.55
6521,67.43
6522,13.964
6523,67.08
6524,69.37
6525,60.0
6526,100.0
6527,60.0
6528,40.716
6529,20.0
6530,60.0
6531,20.0
6532,20.0
6533,42.408
6534,60.0
6535,60.0
6536,40.098
6537,60.0
6538,40.35
6539,20.0
6540,61.88
6541,60.0
6542,66.07
6543,20.0
6544,60.0
6545,13.362
6546,13.374
6547,68.02
6548,20.0
6549,20.0
6550,12.7
6551,20.0
6552,39.696
6553,20.0
6554,20.0
6555,20.0
6556,60.0
6557,20.0
6558,20.0
6559,100.0
6560,20.0
6561,60.0
6562,20.0
6563,60.0
6564,20.0
6565,100.0
6566,20.0
6567,60.0
6568,20.0
6569,20.0
6570,40.866
6571,100.0
6572,20.0
6573,41.502
6574,60.0
6575,60.0
6576,20.0
6577,64.27
6578,13.948
6579,60.0
6580,20.0
6581,13.648
6582,20.0
6583,41.142
6584,20.0
6585,20.0
6586,60.0
6587,39.39
6588,13.156
6589,20.0
6590,20.0
6591,20.0
6592,20.0
6593,100.0
6594,60.0
6595,20.0
6596,13.674
6597,100.0
6598,60.0
6599,100.0
6600,20.0
6601,100.0
6602,20.0
6603,40.638
6604,68.64
6605,60.0
6606,60.0
6607,60.0
6608,20.0
6609,40.512
6610,39.876
6611,20.0
6612,100.0
6613,20.0
6614,20.0
6615,100.0
6616,12.836
6617,20.0
6618,20.0
6619,20.0
6620,20.0
6621,100.0
6622,100.0
6623,40.53
6624,64.38
6625,20.0
6626,20.0
6627,20.0
6628,20.0
6629,60.0
6630,20.0
6631,100.0
6632,20.0
6633,20.0
6634,20.0
6635,13.024
6636,20.0
6637,20.0
6638,40.962
6639,43.05
6640,14.0
6641,20.0
6642,100.0
6643,42.06
6644,20.0
6645,65.93
6646,20.0
6647,41.148
6648,20.0
6649,20.0
6650,20.0
6651,20.0
6652,20.0
6653,20.0
6654,20.0
6655,20.0
6656,60.0
6657,60.0
6658,20.0
6659,13.978
6660,20.0
6661,60.0
6662,13.506
6663,60.0
6664,20.0
6665,20.0
6666,60.0
6667,20.0
6668,20.0
6669,61.62
6670,39.576
6671,20.0
6672,41.274
6673,20.0
6674,60.0
6675,13.384
6676,13.574
6677,20.0
6678,20.0
6679,20.0
6680,20.0
6681,100.0
6682,20.0
6683,20.0
6684,20.0
6685,20.0
6686,20.0
6687,20.0
6688,20.0
6689,21.402
6690,60.0
6691,13.416
6692,20.0
6693,20.0
6694,40.842
6695,20.0
6696,20.0
6697,20.0
6698,20.0
6699,40.434
6700,20.0
6701,13.074
6702,13.012
6703,13.486
6704,40.122
6705,41.13
6706,20.0
6707,65.15
6708,65.43
6709,14.296
6710,20.0
6711,20.0
6712,20.0
6713,20.0
6714,100.0
6715,40.11
6716,6.788
6717,20.0
6718,20.0
6719,100.0
6720,20.0
6721,13.152
6722,13.896
6723,40.38
6724,100.0
6725,20.0
6726,20.0
6727,13.41
6728,20.0
6729,100.0
6730,60.0
6731,60.0
6732,13.89
6733,20.0
6734,13.12
6735,67.02
6736,20.0
6737,20.0
6738,68.07
6739,13.322
6740,13.444
6741,66.05
6742,66.9
6743,40.14
6744,20.0
6745,60.0
6746,20.0
6747,20.0
6748,13.296
6749,13.138
6750,13.654
6751,64.87
6752,20.0
6753,39.06
6754,38.808
6755,70.09
6756,41.256
6757,40.068
6758,20.0
6759,20.0
6760,20.0
6761,40.11
6762,60.0
6763,60.0
6764,13.296
6765,60.0
6766,100.0
6767,20.0
6768,20.0
6769,20.0
6770,20.0
6771,20.0
6772,20.0
6773,20.0
6774,60.0
6775,20.0
6776,20.0
6777,20.0
6778,20.0
6779,13.026
6780,100.0
6781,100.0
6782,20.0
6783,37.668
6784,60.0
6785,20.0
6786,20.0
6787,39.888
6788,20.0
6789,100.0
6790,20.0
6791,100.0
6792,20.0
6793,14.442
6794,20.0
6795,60.0
6796,20.0
6797,20.0
6798,20.0
6799,14.04
6800,100.0
6801,68.74
6802,20.0
6803,20.0
6804,39.564
6805,100.0
6806,42.6
6807,20.0
6808,20.0
6809,100.0
6810,100.0
6811,20.0
6812,20.0
6813,100.0
6814,20.0
6815,40.824
6816,20.0
6817,67.08
6818,20.0
6819,20.0
6820,100.0
6821,12.84
6822,60.0
6823,60.0
6824,20.0
6825,100.0
6826,20.0
6827,20.0
6828,20.0
6829,20.0
6830,20.0
6831,13.318
6832,20.0
6833,66.21
6834,20.0
6835,20.0
6836,70.07
6837,20.0
6838,20.0
6839,20.988
6840,13.18
6841,20.0
6842,20.0
6843,20.0
6844,60.0
6845,20.0
6846,20.0
6847,20.0
6848,12.844
6849,70.66
6850,20.0
6851,20.0
6852,14.066
6853,20.0
6854,20.0
6855,14.39
6856,20.0
6857,20.0
6858,60.0
6859,60.0
6860,20.0
6861,20.0
6862,40.398
6863,39.45
6864,68.26
6865,20.0
6866,13.568
6867,40.614
6868,40.668
6869,20.0
6870,12.812
6871,38.34
6872,100.0
6873,100.0
6874,39.924
6875,14.008
6876,20.0
6877,60.0
6878,20.0
6879,20.0
6880,60.0
6881,20.0
6882,13.0
6883,20.0
6884,60.0
6885,20.0
6886,60.0
6887,13.904
6888,13.982
6889,20.0
6890,20.0
6891,20.0
6892,12.804
6893,20.0
6894,20.0
6895,20.0
6896,20.0
6897,60.0
6898,67.49
6899,20.0
6900,20.0
6901,20.0
6902,20.0
6903,13.226
6904,20.0
6905,65.27
6906,20.0
6907,60.0
6908,20.0
6909,20.0
6910,60.0
6911,20.0
6912,20.0
6913,20.0
6914,20.0
6915,38.628
6916,20.0
6917,20.0
6918,12.976
6919,20.0
6920,100.0
6921,20.0
6922,20.0
6923,13.156
6924,14.028
6925,67.63
6926,20.0
6927,20.0
6928,20.0
6929,20.91
6930,64.98
6931,20.0
6932,60.0
6933,20.0
6934,20.0
6935,20.0
6936,20.0
6937,20.0
6938,20.0
6939,20.0
6940,60.0
6941,20.0
6942,20.0
6943,20.0
6944,20.0
6945,100.0
6946,13.794
6947,20.0
6948,60.0
6949,20.0
6950,13.502
6951,100.0
6952,20.0
6953,100.0
6954,20.0
6955,60.0
6956,20.0
6957,14.25
6958,20.0
6959,13.592
6960,67.09
6961,20.0
6962,20.0
6963,100.0
6964,13.734
6965,100.0
6966,60.0
6967,60.0
6968,100.0
6969,20.0
6970,20.0
6971,100.0
6972,60.0
6973,38.454
6974,66.04
6975,20.0
6976,12.758
6977,100.0
6978,20.0
6979,20.0
6980,20.0
6981,20.0
6982,12.652
6983,63.91
6984,20.0
6985,20.0
6986,67.13
6987,20.0
6988,20.0
6989,20.0
6990,100.0
6991,100.0
6992,20.0
6993,100.0
6994,20.0
6995,20.0
6996,20.0
6997,42.87
6998,60.0
6999,60.0
7000,13.968
7001,60.0
7002,20.0
7003,20.0
7004,20.0
7005,100.0
7006,20.0
7007,20.0
7008,20.0
7009,100.0
7010,20.0
7011,20.0
7012,20.0
7013,60.0
7014,100.0
7015,20.0
7016,20.0
7017,20.0
7018,40.182
7019,12.988
7020,20.0
7021,100.0
7022,60.0
7023,13.092
7024,39.612
7025,38.394
7026,20.0
7027,20.0
7028,20.0
7029,20.0
7030,13.922
7031,20.0
7032,67.1
7033,100.0
7034,20.0
7035,20.0
7036,38.586
7037,20.0
7038,20.0
7039,20.0
7040,13.502
7041,60.0
7042,60.0
7043,20.0
7044,39.72
7045,20.0
7046,13.504
7047,20.0
7048,20.0
7049,20.0
7050,20.0
7051,20.0
7052,20.0
7053,20.0
7054,20.0
7055,20.0
7056,20.0
7057,60.0
7058,12.976
7059,13.388
7060,20.0
7061,20.0
7062,20.0
7063,20.0
7064,20.0
7065,20.0
7066,43.692
7067,20.0
7068,40.026
7069,38.022
7070,20.0
7071,14.126
7072,20.0
7073,20.0
7074,20.0
7075,60.0
7076,20.0
7077,20.0
7078,20.0
7079,100.0
7080,60.0
7081,12.896
7082,20.0
7083,60.0
7084,69.42
7085,20.0
7086,13.216
7087,60.0
7088,38.31
7089,20.0
7090,20.0
7091,20.0
7092,13.932
7093,13.694
7094,20.0
7095,20.0
7096,20.0
7097,20.0
7098,20.0
7099,20.0
7100,20.0
7101,20.0
7102,38.754
7103,20.0
7104,20.0
7105,20.0
7106,20.0
7107,20.0
7108,68.58
7109,42.744
7110,13.584
7111,20.0
7112,41.568
7113,20.0
7114,20.0
7115,20.0
7116,20.0
7117,20.0
7118,20.0
7119,40.41
7120,20.0
7121,20.0
7122,65.33
7123,20.0
7124,13.188
7125,20.0
7126,20.0
7127,12.876
7128,20.0
7129,20.0
7130,20.0
7131,39.204
7132,14.214
7133,20.0
7134,20.0
7135,20.0
7136,43.05
7137,20.0
7138,20.0
7139,20.0
7140,20.0
7141,20.0
7142,20.0
7143,20.0
7144,20.0
7145,20.0
7146,60.0
7147,20.0
7148,13.548
7149,13.662
7150,20.0
7151,20.0
7152,20.0
7153,20.0
7154,20.0
7155,20.0
7156,100.0
7157,20.0
7158,60.0
7159,20.0
7160,38.616
7161,100.0
7162,20.0
7163,20.0
7164,20.0
7165,20.0
7166,20.0
7167,13.464
7168,20.0
7169,20.0
7170,21.072
7171,100.0
7172,13.1
7173,20.0
7174,20.0
7175,13.356
7176,20.0
7177,20.0
7178,20.0
7179,20.0
7180,20.0
7181,20.0
7182,100.0
7183,20.0
7184,66.23
7185,38.712
7186,20.0
7187,20.0
7188,20.0
7189,12.744
7190,39.546
7191,60.0
7192,20.0
7193,20.0
7194,20.0
7195,20.0
7196,100.0
7197,20.0
7198,20.0
7199,13.344
7200,67.02
7201,100.0
7202,20.0
7203,20.0
7204,39.984
7205,20.0
7206,60.0
7207,20.0
7208,20.0
7209,20.0
7210,100.0
7211,20.0
7212,20.0
7213,20.0
7214,20.0
7215,20.0
7216,20.0
7217,20.0
7218,20.0
7219,20.0
7220,20.0
7221,20.0
7222,20.0
7223,60.0
7224,20.0
7225,20.0
7226,20.0
7227,20.0
7228,20.0
7229,20.0
7230,20.0
7231,20.0
7232,20.0
7233,20.0
7234,20.0
7235,20.0
7236,20.0
7237,20.0
7238,20.0
7239,20.0
7240,40.176
7241,20.0
7242,20.0
7243,20.0
7244,20.0
7245,13.334
7246,20.0
7247,20.0
7248,20.0
7249,61.62
7250,13.376
7251,20.0
7252,100.0
7253,100.0
7254,100.0
7255,20.0
7256,20.0
7257,12.994
7258,100.0
7259,13.0
7260,64.62
7261,20.0
7262,20.0
7263,100.0
7264,13.65
7265,40.242
7266,100.0
7267,20.0
7268,20.0
7269,60.0
7270,20.0
7271,20.0
7272,20.0
7273,100.0
7274,20.0
7275,100.0
7276,20.73
7277,20.0
7278,60.0
7279,20.0
7280,20.0
7281,60.0
7282,40.248
7283,41.496
7284,40.362
7285,100.0
7286,20.0
7287,20.0
7288,20.0
7289,40.794
7290,13.6
7291,20.0
7292,20.0
7293,20.0
7294,40.41
7295,12.81
7296,13.89
7297,12.976
7298,20.0
7299,42.138
7300,20.0
7301,20.0
7302,20.0
7303,13.066
7304,20.0
7305,66.87
7306,70.07
7307,20.0
7308,20.0
7309,13.158
7310,20.0
7311,20.0
7312,60.0
7313,20.0
7314,20.0
7315,20.0
7316,40.704
7317,69.45
7318,100.0
7319,100.0
7320,20.0
7321,20.0
7322,20.0
7323,20.0
7324,20.0
7325,13.332
7326,13.298
7327,14.014
7328,20.0
7329,14.118
7330,20.0
7331,20.0
7332,20.0
7333,20.0
7334,20.0
7335,20.0
7336,13.41
7337,12.222
7338,20.0
7339,20.0
7340,20.0
7341,20.0
7342,20.0
7343,20.0
7344,60.0
7345,20.0
7346,7.404
7347,20.0
7348,20.0
7349,20.0
7350,20.0
7351,100.0
7352,20.0
7353,20.0
7354,20.0
7355,20.0
7356,20.0
7357,41.898
7358,20.0
7359,20.0
7360,60.0
7361,20.0
7362,100.0
7363,100.0
7364,100.0
7365,60.0
7366,13.482
7367,100.0
7368,20.0
7369,40.998
7370,20.0
7371,13.098
7372,20.0
7373,40.734
7374,37.644
7375,12.326
7376,20.0
7377,20.0
7378,60.0
7379,20.0
7380,20.0
7381,20.0
7382,68.25
7383,20.0
7384,67.99
7385,20.0
7386,20.0
7387,12.984
7388,39.774
7389,20.0
7390,20.0
7391,20.0
7392,60.0
7393,20.0
7394,20.0
7395,21.24
7396,100.0
7397,20.0
7398,20.0
7399,20.0
7400,20.0
7401,20.0
7402,60.0
7403,20.0
7404,20.0
7405,60.0
7406,20.0
7407,20.0
7408,13.76
7409,20.0
7410,13.982
7411,13.452
7412,41.778
7413,20.0
7414,20.0
7415,20.0
7416,41.994
7417,20.0
7418,20.0
7419,20.0
7420,20.0
7421,20.0
7422,13.776
7423,100.0
7424,20.0
7425,20.0
7426,20.0
7427,100.0
7428,36.91
7429,20.0
7430,20.0
7431,20.0
7432,20.0
7433,60.0
7434,60.0
7435,20.0
7436,39.324
7437,12.564
7438,20.0
7439,20.0
7440,20.0
7441,100.0
7442,20.0
7443,20.0
7444,20.0
7445,20.0
7446,20.0
7447,20.0
7448,20.0
7449,13.402
7450,20.0
7451,20.0
7452,60.0
7453,20.0
7454,20.0
7455,20.0
7456,13.792
7457,20.0
7458,20.0
7459,65.41
7460,20.0
7461,20.0
7462,20.0
7463,20.0
7464,20.0
7465,12.55
7466,20.0
7467,13.334
7468,13.834
7469,20.0
7470,20.0
7471,20.0
7472,20.0
7473,20.0
7474,20.0
7475,20.0
7476,20.0
7477,20.0
7478,100.0
7479,20.0
7480,60.0
7481,20.0
7482,20.0
7483,20.0
7484,20.0
7485,20.0
7486,20.0
7487,37.89
7488,20.0
7489,20.0
7490,40.746
7491,13.502
7492,20.0
7493,20.0
7494,20.0
7495,20.0
7496,20.0
7497,38.208
7498,20.0
7499,20.0
7500,20.0
7501,60.0
7502,60.0
7503,100.0
7504,39.624
7505,12.734
7506,20.0
7507,20.0
7508,20.0
7509,20.0
7510,20.0
7511,20.0
7512,20.0
7513,13.38
7514,20.0
7515,20.0
7516,20.0
7517,20.0
7518,20.0
7519,20.0
7520,20.0
7521,20.0
7522,20.0
7523,60.0
7524,20.0
7525,60.0
7526,20.0
7527,20.0
7528,20.0
7529,20.0
7530,20.0
7531,13.15
7532,20.0
7533,20.0
7534,20.0
7535,20.0
7536,20.0
7537,20.0
7538,36.42
7539,20.0
7540,20.0
7541,20.0
7542,20.0
7543,13.024
7544,20.0
7545,20.0
7546,20.0
7547,40.008
7548,100.0
7549,20.0
7550,20.0
7551,20.0
7552,100.0
7553,20.0
7554,60.0
7555,20.0
7556,100.0
7557,39.3
7558,36.11
7559,20.0
7560,20.0
7561,20.0
7562,20.0
7563,20.0
7564,60.0
7565,100.0
7566,20.0
7567,20.0
7568,20.0
7569,100.0
7570,100.0
7571,20.0
7572,100.0
7573,20.0
7574,20.0
7575,12.77
7576,12.912
7577,13.558
7578,20.0
7579,20.0
7580,20.0
7581,20.0
7582,20.0
7583,20.0
7584,20.0
7585,20.0
7586,20.0
7587,20.0
7588,20.0
7589,20.0
7590,13.554
7591,20.0
7592,20.0
7593,20.0
7594,68.51
7595,20.0
7596,20.0
7597,20.0
7598,13.226
7599,20.0
7600,13.128
7601,100.0
7602,13.182
7603,20.0
7604,60.0
7605,60.0
7606,20.0
7607,20.0
7608,20.0
7609,20.0
7610,13.736
7611,20.0
7612,20.0
7613,20.0
7614,20.0
7615,20.0
7616,14.214
7617,60.0
7618,20.0
7619,20.0
7620,20.0
7621,13.616
7622,20.0
7623,20.0
7624,20.0
7625,20.0
7626,20.0
7627,20.0
7628,20.0
7629,100.0
7630,20.0
7631,20.0
7632,42.156
7633,40.806
7634,20.0
7635,20.0
7636,13.886
7637,20.0
7638,39.21
7639,14.51
7640,13.134
7641,14.286
7642,60.0
7643,13.946
7644,20.0
7645,20.0
7646,20.0
7647,20.0
7648,20.0
7649,20.0
7650,20.0
7651,20.0
7652,20.0
7653,20.0
7654,13.882
7655,20.0
7656,20.0
7657,20.0
7658,20.0
7659,100.0
7660,20.0
7661,20.0
7662,14.078
7663,20.0
7664,13.83
7665,20.0
7666,100.0
7667,20.0
7668,14.076
7669,20.0
7670,20.0
7671,20.0
7672,13.18
7673,20.0
7674,20.0
7675,38.358
7676,20.0
7677,20.0
7678,20.0
7679,20.0
7680,20.0
7681,20.0
7682,13.422
7683,20.0
7684,20.0
7685,20.0
7686,39.678
7687,20.0
7688,20.0
7689,14.1
7690,20.0
7691,36.46
7692,20.0
7693,20.0
7694,20.0
7695,20.0
7696,20.0
7697,20.0
7698,20.0
7699,100.0
7700,20.0
7701,20.0
7702,20.0
7703,60.0
7704,60.0
7705,100.0
7706,20.0
7707,20.0
7708,20.0
7709,20.0
7710,20.0
7711,20.0
7712,100.0
7713,20.0
7714,20.0
7715,12.948
7716,14.514
7717,20.0
7718,20.0
7719,20.0
7720,20.0
7721,20.0
7722,13.388
7723,13.334
7724,20.0
7725,39.696
7726,20.0
7727,12.768
7728,20.0
7729,65.66
7730,20.0
7731,13.082
7732,20.0
7733,60.0
7734,20.0
7735,39.126
7736,20.0
7737,60.0
7738,13.576
7739,12.88
7740,20.0
7741,60.0
7742,20.0
7743,20.0
7744,20.0
7745,20.0
7746,20.0
7747,20.0
7748,20.0
7749,100.0
7750,20.0
7751,20.0
7752,20.0
7753,100.0
7754,20.0
7755,20.0
7756,20.0
7757,20.0
